Month,Borough,Equipment Type,Common Name,Total Outages,Scheduled Outages,Unscheduled Outages,Entrapments,Time Since Major Improvement,AM Peak Availability,AM Peak Hours Available,AM Peak Total Hours,PM Peak Availability,PM Peak Hours Available,PM Peak Total Hours,24-Hour Availability,24-Hour Hours Available,24-Hour Total Hours,Station Name,Station MRN,Station Complex Name,Station Complex MRN
1/1/23,Manhattan,Elevator,EL178,2,1,1,0,111.0,1.0,124.0,124.0,0.972446237,120.5833333,124.0,0.98891129,735.75,744.0,DYCKMANST-BWY7-1,299,Dyckman St - Station,299
1/1/23,Queens,Elevator,EL466,7,2,5,0,30.0,1.0,124.0,124.0,0.987231183,122.4166667,124.0,0.978427419,727.95,744.0,ASTORIABLVD-AST-N/Q,2,Astoria Blvd - Station,2
1/1/23,Brooklyn,Elevator,EL322,4,3,1,0,217.0,0.961693548,119.25,124.0,0.915725806,113.55,124.0,0.953248208,709.2166667,744.0,CROWNHTS-UTICAAV-EPK-3/4,345,Crown Hts-Utica Av - Station,345
1/1/23,Brooklyn,Elevator,EL391,4,1,3,0,219.0,0.986021505,122.2666667,124.0,0.984139785,122.0333333,124.0,0.987141577,734.4333333,744.0,MARCYAV-JAM-J/M/Z,101,Marcy Av - Station,101
1/1/23,Manhattan,Elevator,EL113,8,3,5,1,37.0,0.986021505,122.2666667,124.0,0.908467742,112.65,124.0,0.945878136,703.7333333,744.0,168ST-BWY7-1,302,"168 St (A,C,1)",605
1/1/23,Brooklyn,Elevator,EL327X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636
1/1/23,Manhattan,Elevator,EL298,1,1,0,0,73.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993257168,738.9833333,744.0,23ST-LEX-6,405,23 St - Station,405
1/1/23,Manhattan,Elevator,EL235,3,3,0,0,166.0,0.990053763,122.7666667,124.0,1.0,124.0,124.0,0.982885305,731.2666667,744.0,47-50STS-ROCKEFELLERCTR-6AV-B/D/F/M,225,47-50 Sts-Rockefeller Ctr - Station,225
1/1/23,Bronx,Elevator,EL129,4,4,0,0,310.0,0.956854839,118.65,124.0,1.0,124.0,124.0,0.971706989,722.95,744.0,3AV-149ST-LWP-2/5,434,3 Av-149 St - Station,434
1/1/23,Brooklyn,Elevator,EL304,4,3,1,0,225.0,0.981854839,121.75,124.0,0.979166667,121.4166667,124.0,0.971505376,722.8,744.0,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,338,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
1/1/23,Manhattan,Elevator,EL206,3,1,2,2,8.0,1.0,124.0,124.0,0.978225806,121.3,124.0,0.985170251,732.9666667,744.0,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
1/1/23,Manhattan,Elevator,EL404,0,0,0,0,398.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,ROOSEVELTISLAND-63S-F,222,Roosevelt Island - Station,222
1/1/23,Brooklyn,Elevator,EL388,1,1,0,0,27.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992988351,738.7833333,744.0,59ST-4AV-N/R,35,59 St - Station,35
1/1/23,Manhattan,Elevator,EL227,1,1,0,0,247.0,1.0,124.0,124.0,1.0,124.0,124.0,0.994735663,740.0833333,744.0,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
1/1/23,Queens,Elevator,EL498,6,6,0,0,130.0,0.886155914,109.8833333,124.0,0.987903226,122.5,124.0,0.938194444,698.0166667,744.0,FARROCKAWAY-MOTTAV-RKY-A,209,Far Rockaway-Mott Av - Station,209
1/1/23,Brooklyn,Elevator,EL323,2,2,0,0,217.0,1.0,124.0,124.0,0.970430108,120.3333333,124.0,0.991173835,737.4333333,744.0,CROWNHTS-UTICAAV-EPK-3/4,345,Crown Hts-Utica Av - Station,345
1/1/23,Queens,Elevator,EL435,2,1,1,1,174.0,0.939112903,116.45,124.0,0.939516129,116.5,124.0,0.954233871,709.95,744.0,KEWGARDENS-UNIONTPKE-QBL-E/F,259,Kew Gardens-Union Tpke - Station,259
1/1/23,Queens,Elevator,EL420,4,2,2,1,204.0,1.0,124.0,124.0,0.974731183,120.8666667,124.0,0.980040323,729.15,744.0,74ST-BROADWAY-FLS-7,454,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616
1/1/23,Brooklyn,Elevator,EL371,2,1,1,0,212.0,1.0,124.0,124.0,1.0,124.0,124.0,0.995452509,740.6166667,744.0,DEKALBAV-4AV-B/Q/R,26,DeKalb Av - Station,26
1/1/23,Brooklyn,Elevator,EL706,3,3,0,0,152.0,1.0,124.0,124.0,1.0,124.0,124.0,0.984453405,732.4333333,744.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636
1/1/23,Manhattan,Elevator,EL124,1,1,0,0,398.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992831541,738.6666667,744.0,175ST-8AV-A,147,175 St - Station,147
1/1/23,Brooklyn,Elevator,EL741,3,3,0,0,42.0,0.99233871,123.05,124.0,1.0,124.0,124.0,0.991509857,737.6833333,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615
1/1/23,Manhattan,Elevator,EL123,3,2,1,0,398.0,0.967741935,120.0,124.0,0.959811828,119.0166667,124.0,0.962163978,715.85,744.0,175ST-8AV-A,147,175 St - Station,147
1/1/23,Manhattan,Elevator,EL743,1,1,0,0,28.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993301971,739.0166667,744.0,CHAMBERSST-JAM-J/Z,105,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622
1/1/23,Queens,Elevator,EL438,4,2,2,0,104.0,0.970430108,120.3333333,124.0,1.0,124.0,124.0,0.977284946,727.1,744.0,FORESTHILLS-71AV-QBL-E/F/M/R,261,Forest Hills-71 Av - Station,261
1/1/23,Manhattan,Elevator,EL603,7,7,0,0,88.0,0.997715054,123.7166667,124.0,0.997311828,123.6666667,124.0,0.988216846,735.2333333,744.0,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471
1/1/23,Manhattan,Elevator,EL208X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,50ST-8AV-C/E,162,50 St - Station,162
1/1/23,Queens,Elevator,EL494X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
1/1/23,Manhattan,Elevator,EL245,4,3,1,0,214.0,0.94516129,117.2,124.0,1.0,124.0,124.0,0.968996416,720.9333333,744.0,LEXINGTONAV/53ST-QBL-E/M,275,"Lexington Av-53 St (E,M)/51 St (6)",612
1/1/23,Manhattan,Elevator,EL204,3,2,1,0,29.0,0.986155914,122.2833333,124.0,0.993817204,123.2333333,124.0,0.98687276,734.2333333,744.0,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
1/1/23,Brooklyn,Elevator,EL392,1,1,0,0,219.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993145161,738.9,744.0,MARCYAV-JAM-J/M/Z,101,Marcy Av - Station,101
1/1/23,Brooklyn,Elevator,EL309,0,0,0,0,260.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,COURTST-BWY-R,24,"Court St (R)/Borough Hall (2,3,4,5)",620
1/1/23,Bronx,Elevator,EL507,3,2,1,0,12.0,0.977822581,121.25,124.0,1.0,124.0,124.0,0.985887097,733.5,744.0,170ST-JER-4,387,170 St - Station,387
1/1/23,Brooklyn,Elevator,EL755,1,1,0,0,25.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993346774,739.05,744.0,EASTERNPKWY-BROOKLYNMUSEUM-EPK-2/3,341,Eastern Pkwy-Brooklyn Museum - Station,341
1/1/23,Queens,Elevator,EL482X,0,0,0,0,,0.935483871,116.0,124.0,0.919354839,114.0,124.0,0.931451613,693.0,744.0,COURTSQ-23ST-QBL-E/M,274,"Court Sq (E,G,M,7)",606
1/1/23,Brooklyn,Elevator,EL707,3,2,1,0,152.0,1.0,124.0,124.0,1.0,124.0,124.0,0.9890681,735.8666667,744.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636
1/1/23,Manhattan,Elevator,EL225,5,2,3,1,247.0,0.959811828,119.0166667,124.0,0.934139785,115.8333333,124.0,0.941017025,700.1166667,744.0,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
1/1/23,Manhattan,Elevator,EL337,2,2,0,0,165.0,0.983870968,122.0,124.0,1.0,124.0,124.0,0.992450717,738.3833333,744.0,CHAMBERSST-7AV-1/2/3,327,Chambers St - Station,327
1/1/23,Bronx,Elevator,EL135,1,1,0,0,249.0,1.0,124.0,124.0,1.0,124.0,124.0,0.994444444,739.8666667,744.0,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604
1/1/23,Brooklyn,Elevator,EL389,2,1,1,1,27.0,1.0,124.0,124.0,0.968682796,120.1166667,124.0,0.986939964,734.2833333,744.0,59ST-4AV-N/R,35,59 St - Station,35
1/1/23,Queens,Elevator,EL448X,0,0,0,0,,0.806451613,100.0,124.0,0.838709677,104.0,124.0,0.822535842,611.9666667,744.0,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
1/1/23,Bronx,Elevator,EL506,4,3,1,0,12.0,0.964247312,119.5666667,124.0,1.0,124.0,124.0,0.976075269,726.2,744.0,170ST-JER-4,387,170 St - Station,387
1/1/23,Manhattan,Elevator,EL237,5,5,0,0,278.0,0.990860215,122.8666667,124.0,1.0,124.0,124.0,0.983221326,731.5166667,744.0,66ST-LINCOLNCENTER-BWY7-1,314,66 St-Lincoln Center - Station,314
1/1/23,Manhattan,Elevator,EL248,6,3,3,0,72.0,1.0,124.0,124.0,0.96438172,119.5833333,124.0,0.96875,720.75,744.0,96ST-2AV-Q,475,96 St - Station,475
1/1/23,Brooklyn,Elevator,EL396,1,1,0,0,179.0,1.0,124.0,124.0,1.0,124.0,124.0,0.994287634,739.75,744.0,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630
1/1/23,Manhattan,Elevator,EL112,6,3,3,1,37.0,0.843548387,104.6,124.0,0.782258065,97.0,124.0,0.818705197,609.1166667,744.0,168ST-BWY7-1,302,"168 St (A,C,1)",605
1/1/23,Manhattan,Elevator,EL273,2,1,1,0,43.0,1.0,124.0,124.0,0.991263441,122.9166667,124.0,0.993234767,738.9666667,744.0,86ST-LEX-4/5/6,397,86 St - Station,397
1/1/23,Brooklyn,Elevator,EL343,2,1,1,1,204.0,1.0,124.0,124.0,1.0,124.0,124.0,0.990255376,736.75,744.0,EUCLIDAV-8AV-A/C,188,Euclid Av - Station,188
1/1/23,Queens,Elevator,EL409,4,2,2,1,70.0,0.983602151,121.9666667,124.0,1.0,124.0,124.0,0.980443548,729.45,744.0,JAMAICAVANWYCK-QBL-E,280,Jamaica Van Wyck - Station,280
1/1/23,Brooklyn,Elevator,EL753,1,1,0,0,38.0,1.0,124.0,124.0,1.0,124.0,124.0,0.99327957,739.0,744.0,8AV-SEA-N,71,8 Av - Station,71
1/1/23,Brooklyn,Elevator,EL339,3,1,2,1,20.0,0.985752688,122.2333333,124.0,1.0,124.0,124.0,0.988149642,735.1833333,744.0,FRANKLINAV-FRK-S,139,"Franklin Av (C,S)",627
1/1/23,Manhattan,Elevator,EL218,1,1,0,0,272.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993839606,739.4166667,744.0,14ST-UNIONSQ-CNR-L,117,"14 St-Union Sq (L,N,Q,R,4,5,6)",602
1/1/23,Bronx,Elevator,EL183,6,5,1,0,189.0,0.979166667,121.4166667,124.0,0.985215054,122.1666667,124.0,0.977419355,727.2,744.0,GUNHILLRD-LWP-2/5,421,Gun Hill Rd - Station,421
1/1/23,Queens,Elevator,EL450X,0,0,0,0,,0.877956989,108.8666667,124.0,0.870967742,108.0,124.0,0.869332437,646.7833333,744.0,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
1/1/23,Manhattan,Elevator,EL250,5,5,0,0,72.0,0.670430108,83.13333333,124.0,0.681451613,84.5,124.0,0.680062724,505.9666667,744.0,86ST-2AV-Q,476,86 St - Station,476
1/1/23,Manhattan,Elevator,EL111,2,2,0,0,37.0,0.997043011,123.6333333,124.0,1.0,124.0,124.0,0.991890681,737.9666667,744.0,168ST-BWY7-1,302,"168 St (A,C,1)",605
1/1/23,Brooklyn,Elevator,EL382,5,4,1,1,236.0,0.940053763,116.5666667,124.0,0.963709677,119.5,124.0,0.965053763,718.0,744.0,PROSPECTPARK-BWY-B/Q/S,42,Prospect Park - Station,42
1/1/23,Bronx,Elevator,EL196,2,2,0,0,98.0,1.0,124.0,124.0,0.991666667,122.9666667,124.0,0.992450717,738.3833333,744.0,HUNTSPOINTAV-PEL-6,371,Hunts Point Av - Station,371
1/1/23,Brooklyn,Elevator,EL344,5,4,1,0,104.0,0.980510753,121.5833333,124.0,0.999865591,123.9833333,124.0,0.972670251,723.6666667,744.0,UTICAAV-8AV-A/C,181,Utica Av - Station,181
1/1/23,Bronx,Elevator,EL159,1,1,0,0,127.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993682796,739.3,744.0,E180ST-LWP-2/5,426,E 180 St - Station,426
1/1/23,Queens,Elevator,EL463,10,8,2,0,60.0,0.963709677,119.5,124.0,0.957392473,118.7166667,124.0,0.956787634,711.85,744.0,OZONEPARK-LEFFERTSBLVD-LIB-A,195,Ozone Park-Lefferts Blvd - Station,195
1/1/23,Brooklyn,Elevator,EL393,0,0,0,0,238.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,FLUSHINGAV-JAM-J/M,98,Flushing Av - Station,98
1/1/23,Manhattan,Elevator,EL216,2,1,1,1,231.0,0.977272727,43.0,44.0,0.951388889,45.66666667,48.0,0.972380721,266.9833333,274.5666667,34ST-PENNSTATION-7AV-1/2/3,318,34 St-Penn Station - Station,318
1/1/23,Bronx,Elevator,EL193,6,1,5,1,189.0,0.995967742,123.5,124.0,0.940053763,116.5666667,124.0,0.970721326,722.2166667,744.0,233ST-LWP-2/5,418,233 St - Station,418
1/1/23,Brooklyn,Elevator,EL740,2,2,0,0,42.0,0.978897849,121.3833333,124.0,1.0,124.0,124.0,0.98797043,735.05,744.0,NEWUTRECHTAV-SEA-N,73,New Utrecht Av (N)/62 St (D),615
1/1/23,Manhattan,Elevator,EL115,2,1,1,0,13.0,1.0,124.0,124.0,0.967741935,120.0,124.0,0.96969086,721.45,744.0,190ST-8AV-A,145,190 St - Station,145
1/1/23,Brooklyn,Elevator,EL377,4,2,2,0,126.0,0.903225806,112.0,124.0,0.913978495,113.3333333,124.0,0.896482975,666.9833333,744.0,BAYPKWY-WST-D,68,Bay Pkwy - Station,68
1/1/23,Queens,Elevator,EL446,7,1,6,0,139.0,0.903225806,112.0,124.0,0.866263441,107.4166667,124.0,0.887410394,660.2333333,744.0,COURTSQ-FLS-7,462,"Court Sq (E,G,M,7)",606
1/1/23,Manhattan,Elevator,EL742,2,1,1,1,28.0,1.0,124.0,124.0,1.0,124.0,124.0,0.991263441,737.5,744.0,CHAMBERSST-JAM-J/Z,105,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622
1/1/23,Manhattan,Elevator,EL444,3,2,1,0,73.0,1.0,124.0,124.0,1.0,124.0,124.0,0.983624552,731.8166667,744.0,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
1/1/23,Manhattan,Elevator,EL288X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
1/1/23,Manhattan,Elevator,EL293,12,2,10,1,29.0,0.944354839,117.1,124.0,0.988709677,122.6,124.0,0.947065412,704.6166667,744.0,1AV-CNR-L,119,1 Av - Station,119
1/1/23,Brooklyn,Elevator,EL311,5,1,4,0,8.0,0.958609272,48.25,50.33333333,0.953125,45.75,48.0,0.963278578,286.3666667,297.2833333,CLARKST-CLK-2/3,334,Clark St - Station,334
1/1/23,Manhattan,Elevator,EL296,10,2,8,1,43.0,0.987634409,122.4666667,124.0,1.0,124.0,124.0,0.974484767,725.0166667,744.0,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
1/1/23,Manhattan,Elevator,EL140,3,2,1,0,191.0,0.999327957,123.9166667,124.0,1.0,124.0,124.0,0.984050179,732.1333333,744.0,168ST-8AV-A/C,148,"168 St (A,C,1)",605
1/1/23,Manhattan,Elevator,EL281,8,1,7,1,165.0,0.940456989,116.6166667,124.0,0.945564516,117.25,124.0,0.953741039,709.5833333,744.0,57ST-7AV-BWY-N/R/Q,9,57 St-7 Av - Station,9
1/1/23,Manhattan,Elevator,EL333,9,2,7,2,213.0,0.838037634,103.9166667,124.0,0.815188172,101.0833333,124.0,0.834475806,620.85,744.0,W4ST-WASHSQ-8AV-A/B/C/D/E/F/M,167,W 4 St-Wash Sq - Station,167
1/1/23,Manhattan,Elevator,EL104,17,5,12,2,26.0,0.836827957,103.7666667,124.0,0.902284946,111.8833333,124.0,0.892047491,663.6833333,744.0,191ST-BWY7-1,300,191 St - Station,300
1/1/23,Bronx,Elevator,EL133,4,4,0,0,249.0,1.0,124.0,124.0,1.0,124.0,124.0,0.986603943,734.0333333,744.0,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604
1/1/23,Manhattan,Elevator,EL440,5,1,4,1,73.0,0.986424731,122.3166667,124.0,0.979973118,121.5166667,124.0,0.980913978,729.8,744.0,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
1/1/23,Brooklyn,Elevator,EL387,1,1,0,0,27.0,1.0,124.0,124.0,1.0,124.0,124.0,0.992719534,738.5833333,744.0,59ST-4AV-N/R,35,59 St - Station,35
1/1/23,Manhattan,Elevator,EL108,3,2,1,1,14.0,1.0,124.0,124.0,0.964919355,119.65,124.0,0.98109319,729.9333333,744.0,181ST-BWY7-1,301,181 St - Station,301
1/1/23,Brooklyn,Elevator,EL358,2,2,0,0,29.0,1.0,124.0,124.0,0.997983871,123.75,124.0,0.989919355,736.5,744.0,BEDFORDAV-CNR-L,120,Bedford Av - Station,120
1/1/23,Manhattan,Elevator,EL205,3,2,1,0,4.0,1.0,124.0,124.0,0.994489247,123.3166667,124.0,0.983154122,731.4666667,744.0,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
1/1/23,Bronx,Elevator,EL198,4,1,3,1,25.0,1.0,124.0,124.0,1.0,124.0,124.0,0.980981183,729.85,744.0,GUNHILLRD-DYR-5,444,Gun Hill Rd - Station,444
1/1/23,Manhattan,Elevator,EL224,5,5,0,0,243.0,0.933467742,115.75,124.0,1.0,124.0,124.0,0.966621864,719.1666667,744.0,8AV-CNR-L,115,"14 St (A,C,E)/8 Av (L)",618
1/1/23,Bronx,Elevator,EL194,6,2,4,0,189.0,0.967741935,120.0,124.0,0.963037634,119.4166667,124.0,0.964874552,717.8666667,744.0,233ST-LWP-2/5,418,233 St - Station,418
1/1/23,Brooklyn,Elevator,EL374,2,1,1,1,174.0,0.974327957,120.8166667,124.0,1.0,124.0,124.0,0.984632616,732.5666667,744.0,CHURCHAV-6AV-F/G,243,Church Av - Station,243
1/1/23,Manhattan,Elevator,EL726X,0,0,0,0,,0.935483871,116.0,124.0,0.944623656,117.1333333,124.0,0.937007168,697.1333333,744.0,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
1/1/23,Manhattan,Elevator,EL12X,0,0,0,0,,1.0,124.0,124.0,1.0,124.0,124.0,1.0,744.0,744.0,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
1/1/23,Brooklyn,Elevator,EL708,8,2,6,0,152.0,0.955241935,118.45,124.0,0.949596774,117.75,124.0,0.948611111,705.7666667,744.0,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636
1/1/23,Manhattan,Elevator,EL262,2,1,1,1,72.0,1.0,124.0,124.0,1.0,124.0,124.0,0.990703405,737.0833333,744.0,72ST-2AV-Q,477,72 St - Station,477
1/1/23,Brooklyn,Elevator,EL321,3,2,1,0,294.0,0.903225806,112.0,124.0,0.911962366,113.0833333,124.0,0.908534946,675.95,744.0,CHURCHAV-NOS-2/5,356,Church Av - Station,356
1/1/23,Bronx,Elevator,EL199,3,1,2,0,25.0,1.0,124.0,124.0,1.0,124.0,124.0,0.985080645,732.9,744.0,GUNHILLRD-DYR-5,444,Gun Hill Rd - Station,444
1/1/23,Bronx,Elevator,EL192,3,2,1,0,189.0,1.0,124.0,124.0,0.967741935,120.0,124.0,0.975089606,725.4666667,744.0,233ST-LWP-2/5,418,233 St - Station,418
1/1/23,Manhattan,Elevator,EL711,2,1,1,0,186.0,1.0,124.0,124.0,0.977150538,121.1666667,124.0,0.992428315,738.3666667,744.0,BOWLINGGREEN-LEX-4/5,414,Bowling Green - Station,414
1/1/23,Manhattan,Elevator,EL146,5,4,1,0,146.0,0.957795699,118.7666667,124.0,1.0,124.0,124.0,0.967921147,720.1333333,744.0,96ST-BWY7-1/2/3,310,96 St - Station,310
1/1/23,Brooklyn,Elevator,EL394,0,0,0,0,238.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,FLUSHINGAV-JAM-J/M,98,Flushing Av - Station,98
1/1/23,Bronx,Elevator,EL186,3,1,2,1,205.0,0.978629032,121.35,124.0,0.967741935,120.0,124.0,0.979233871,728.55,744.0,FORDHAMRD-JER-4,382,Fordham Rd - Station,382
1/1/23,Brooklyn,Elevator,EL701,3,2,1,0,207.0,0.989650538,122.7166667,124.0,0.974193548,120.8,124.0,0.987365591,734.6,744.0,CONEYISLAND-STILLWELLAV-SEA-D/F/N/Q,58,Coney Island-Stillwell Av - Station,58
1/1/23,Manhattan,Elevator,EL141,3,2,1,0,191.0,1.0,124.0,124.0,1.0,124.0,124.0,0.989919355,736.5,744.0,168ST-8AV-A/C,148,"168 St (A,C,1)",605
1/1/23,Bronx,Elevator,EL184,1,1,0,0,193.0,1.0,124.0,124.0,1.0,124.0,124.0,0.995743728,740.8333333,744.0,231ST-BWY7-1,295,231 St - Station,295
1/1/23,Brooklyn,Elevator,EL341,1,1,0,0,204.0,0.990456989,122.8166667,124.0,1.0,124.0,124.0,0.99437724,739.8166667,744.0,EUCLIDAV-8AV-A/C,188,Euclid Av - Station,188
1/1/23,Brooklyn,Elevator,EL383,1,1,0,0,236.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993794803,739.3833333,744.0,PROSPECTPARK-BWY-B/Q/S,42,Prospect Park - Station,42
1/1/23,Queens,Elevator,EL490X,0,0,0,0,,0.451612903,56.0,124.0,0.483870968,60.0,124.0,0.46749552,347.8166667,744.0,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
1/1/23,Manhattan,Elevator,EL105,4,2,2,1,26.0,0.964650538,119.6166667,124.0,1.0,124.0,124.0,0.972110215,723.25,744.0,191ST-BWY7-1,300,191 St - Station,300
1/1/23,Brooklyn,Elevator,EL307,3,1,2,1,227.0,0.968548387,120.1,124.0,1.0,124.0,124.0,0.983243728,731.5333333,744.0,ATLANTICAV-BARCLAYSCTR-BWY-B/Q,40,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
1/1/23,Brooklyn,Elevator,EL306,4,2,2,2,225.0,0.985349462,122.1833333,124.0,1.0,124.0,124.0,0.978225806,727.8,744.0,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,338,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
1/1/23,Manhattan,Elevator,EL223,2,2,0,0,245.0,1.0,124.0,124.0,1.0,124.0,124.0,0.990232975,736.7333333,744.0,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618
1/1/23,Manhattan,Elevator,EL329,1,1,0,0,124.0,0.983870968,122.0,124.0,1.0,124.0,124.0,0.99327957,739.0,744.0,BWAY-LAFAYETTEST-6AV-B/D/F/M,230,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
1/1/23,Queens,Elevator,EL447,1,1,0,0,139.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993458781,739.1333333,744.0,COURTSQ-FLS-7,462,"Court Sq (E,G,M,7)",606
1/1/23,Manhattan,Elevator,EL109,4,2,2,1,14.0,0.98655914,122.3333333,124.0,0.982526882,121.8333333,124.0,0.977777778,727.4666667,744.0,181ST-BWY7-1,301,181 St - Station,301
1/1/23,Manhattan,Elevator,EL219,5,3,2,2,272.0,0.976209677,121.05,124.0,1.0,124.0,124.0,0.980264337,729.3166667,744.0,14ST-UNIONSQ-BWY-N/R/Q,15,"14 St-Union Sq (L,N,Q,R,4,5,6)",602
1/1/23,Manhattan,Elevator,EL732,10,3,7,1,184.0,0.952688172,118.1333333,124.0,0.959946237,119.0333333,124.0,0.955846774,711.15,744.0,FULTONST-CLK-2/3,332,"Fulton St (A,C,J,Z,2,3,4,5)",628
1/1/23,Manhattan,Elevator,EL730,5,1,4,0,67.0,0.99327957,123.1666667,124.0,1.0,124.0,124.0,0.985752688,733.4,744.0,SOUTHFERRY-7AV-1,330,South Ferry (1)/Whitehall St (R),635
1/1/23,Manhattan,Elevator,EL294X,0,0,0,0,,0.920295699,114.1166667,124.0,0.935483871,116.0,124.0,0.93266129,693.9,744.0,42ST-BRYANTPK-6AV-B/D/F/M,226,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",609
1/1/23,Brooklyn,Elevator,EL772,1,1,0,0,8.0,1.0,124.0,124.0,1.0,124.0,124.0,0.993682796,739.3,744.0,LIVONIAAV-CNR-L,135,Livonia Av - Station,135
1/1/23,Queens,Elevator,EL427,5,2,3,1,191.0,1.0,124.0,124.0,0.975672043,120.9833333,124.0,0.974350358,724.9166667,744.0,JUNCTIONBLVD-FLS-7,451,Junction Blvd - Station,451
1/1/23,Brooklyn,Elevator,EL310,2,1,1,0,8.0,1.0,124.0,124.0,0.987903226,122.5,124.0,0.994556452,739.95,744.0,CLARKST-CLK-2/3,334,Clark St - Station,334
1/1/23,Manhattan,Elevator,EL103,4,2,2,0,26.0,0.967741935,120.0,124.0,1.0,124.0,124.0,0.976008065,726.15,744.0,191ST-BWY7-1,300,191 St - Station,300
1/1/23,Manhattan,Elevator,EL443,10,5,5,0,73.0,0.938306452,116.35,124.0,0.967741935,120.0,124.0,0.940770609,699.9333333,744.0,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
1/1/23,Manhattan,Elevator,EL240,3,3,0,0,230.0,0.995026882,123.3833333,124.0,1.0,124.0,124.0,0.98718638,734.4666667,744.0,72ST-BWY7-1/2/3,313,72 St - Station,313
1/1/23,Manhattan,Elevator,EL230,3,1,2,0,236.0,0.982526882,121.8333333,124.0,0.978494624,121.3333333,124.0,0.972110215,723.25,744.0,TIMESSQ-42ST-BWY-N/R/Q,11,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
